location_name,watershed_name,rainfall(mm),Lat_DD,Lon_DD,date,year,UTM_Easting,UTM_Northing,UTM_Zone
Banyu Meneng,DAS Dolog,5.5,-7.090561111,110.4998361,12/23/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,3,-7.090561111,110.4998361,12/24/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,4,-7.090561111,110.4998361,12/25/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,63,-7.090561111,110.4998361,12/26/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,24.5,-7.090561111,110.4998361,12/27/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,93.5,-7.090561111,110.4998361,12/28/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,15,-7.090561111,110.4998361,12/30/21,2021,444766.419,9216210.139,49S
Banyu Meneng,DAS Dolog,32.5,-7.090561111,110.4998361,12/31/21,2021,444766.419,9216210.139,49S
Batursari,DAS Babon,2,-7.040430556,110.4843222,1/1/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,0,-7.040430556,110.4843222,1/2/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,89.5,-7.040430556,110.4843222,1/3/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,0,-7.040430556,110.4843222,1/6/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,13.5,-7.040430556,110.4843222,1/8/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,16.5,-7.040430556,110.4843222,1/9/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,20.5,-7.040430556,110.4843222,1/12/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,4,-7.040430556,110.4843222,1/13/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,4.5,-7.040430556,110.4843222,1/14/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,3,-7.040430556,110.4843222,1/16/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,43.5,-7.040430556,110.4843222,1/17/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,59.5,-7.040430556,110.4843222,1/18/21,2021,443047.0253,9221750.258,49S
Batursari,DAS Babon,12,-7.040430556,110.4843222,1/19/21,2021,443047.0253,9221750.258,49S
